graph,algorithm,n_candidates,n_infected,reliable,n_runs,auc_roc,auc_pr,precision_at_k,recall_at_k,hits_at_k,brier
DLG8,completeness,18,2,False,3,0.3529411764705882,0.10526315789473684,0.0,0.0,0.0,0.19444444444444445
DLG8,rule_root,18,2,False,3,0.5147058823529412,0.10818713450292397,0.0,0.0,0.0,0.47368421052631576
DLG8,RandomForest,18,2,False,3,0.7352941176470588,0.25,0.0,0.0,0.0,0.12390657953778987
DLG8,RUSBoost,18,2,False,3,0.5,0.16666666666666666,0.0,0.0,0.0,0.0988309095025849
DLG8,LightGBM,18,2,False,3,0.6470588235294117,0.5625,0.5,0.5,0.5,0.16722593856408122
DLG8,LineageDetector,18,2,False,3,0.7888888888888888,0.5666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07791437971849645
DLG9,degree_anomaly,24,3,False,3,0.21739130434782608,0.09592105263157895,0.0,0.0,0.0,0.11571645528711416
DLG9,boundary,24,3,False,3,0.19318181818181818,0.11538461538461539,0.0,0.0,0.0,0.8461538461538461
DLG9,low_job_connectivity,24,3,False,3,0.2215909090909091,0.09545454545454546,0.0,0.0,0.0,0.2280487964416536
DLG9,completeness,24,3,False,3,0.20454545454545453,0.11538461538461539,0.0,0.0,0.0,0.233974358974359
DLG9,rule_root,24,3,False,3,0.15909090909090912,0.11538461538461539,0.0,0.0,0.0,0.7307692307692307
DLG9,RandomForest,24,3,False,3,0.5795454545454546,0.21677807486631018,0.0,0.0,0.0,0.17780965387635858
DLG9,RUSBoost,24,3,False,3,0.590909090909091,0.11538461538461539,0.0,0.0,0.0,0.1606697512254889
DLG9,LightGBM,24,3,False,3,0.625,0.24831649831649832,0.0,0.0,0.0,0.21439409013611066
DLG9,LineageDetector,24,3,False,3,0.5170454545454546,0.19959273182957393,0.0,0.0,0.0,0.10502888109892088
DLG10,degree_anomaly,213,36,True,3,0.4171779141104294,0.17732741382369344,0.13953488372093023,0.13953488372093023,0.13953488372093023,0.16643748726052626
DLG10,boundary,213,36,True,3,0.4716826265389877,0.16755643062616526,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.7587939698492462
DLG10,low_job_connectivity,213,36,True,3,0.3227188081936686,0.12931848181202005,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.23100388647196693
DLG10,completeness,213,36,True,3,0.42763337893296854,0.18779650115273266,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.18514310365553135
DLG10,rule_root,213,36,True,3,0.5435412406271302,0.19528534248302443,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.5527638190954773
DLG10,RandomForest,213,36,True,3,0.6813953488372093,0.3815530939978057,0.3488372093023256,0.3488372093023256,0.3488372093023256,0.16153764080430424
DLG10,RUSBoost,213,36,True,3,0.586046511627907,0.24583033082214217,0.3488372093023256,0.3488372093023256,0.3488372093023256,0.15581227013802457
DLG10,LightGBM,213,36,True,3,0.5881049761417859,0.36971025296458226,0.3611111111111111,0.3611111111111111,0.3611111111111111,0.1606573909430634
DLG10,LineageDetector,213,36,True,3,0.7138166894664844,0.3974501389734292,0.3953488372093023,0.3953488372093023,0.3953488372093023,0.13634066627306363
DLG11,degree_anomaly,65,6,True,3,0.5131578947368421,0.13230889310716537,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.08848368554924493
DLG11,boundary,65,6,True,3,0.45443349753694584,0.09969374887407674,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8615384615384616
DLG11,low_job_connectivity,65,6,True,3,0.38596491228070173,0.08059592737012092,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.24730324982557128
DLG11,completeness,65,6,True,3,0.49230769230769234,0.1076923076923077,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.10777080062794349
DLG11,rule_root,65,6,True,3,0.6416256157635469,0.1498168498168498,0.0,0.0,0.0,0.4153846153846154
DLG11,RandomForest,65,6,True,3,0.7315270935960592,0.3551587301587301,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.09679749296653356
DLG11,RUSBoost,65,6,True,3,0.6578947368421052,0.27856025039123633,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07465331725002095
